brand,dealer_name,district,email_id,full_address,manufacturer_unique_id,phone_number,pincode,state,store_name
MAXXIS, Pawan Kumar,Jaunpur,," Wazidpur Tiraha Kachahari,Husainabad, Sadar Jaunpur, Uttar Pradesh ",3932, 7905209306, 222002,Uttar Pradesh,New P.k. Tyre Agency
MAXXIS, Balvinder Singh,Jhansi,," Shop No.-168,169, Kachahri Chauraha Crossing,Near-Madical Collage ,Kanpur Road, City-Jhansi,Uttar Pradesh , Shop No.-168,169, Kachahri Chauraha Crossing,Near-Madical Collage ,Kanpur Road, City-Jhansi,Uttar Pradesh",3798, 9454081200, 284001,Uttar Pradesh,Anant Kirpa Tyres
MAXXIS, Rinky Sarna,Jhansi,," Elite Sipri Road, D.P. Complex, Opposite Speed House ,City-Jhansi, Uttar Pradesh , Elite Sipri Road, D.P. Complex, Opposite Speed House ,City-Jhansi, Uttar Pradesh",3799, 9839130728, 284001,Uttar Pradesh,Pindi Tyres And Wheels
MAXXIS, Sameer Chaturvedi,KANNAUJ,," Post Office Building Tirwa Kannauj , Tirwa khas",4467, 8299670861, 209732,Uttar Pradesh,Kisan centre
MAXXIS, Mandeep singh,Kanpur,," 170 Tiwari pur 2 , Manas vihar",3978, 8770875584, 208010,Uttar Pradesh,"170 Tiwari pur,2 manas vihar , near jk colony"
MAXXIS, Mr.Manpreet Singh,Kanpur,," Shop No.6 & 7  123/1-D, Kalpi Rd,Kanpur,Uttar Pradesh ",3926, 9935551440, 208012,Uttar Pradesh,Amritsar Tyres
MAXXIS, Jayanti Agarwal,Kanpur,, 121/626 A Shastri Nagar ,4833, 7007567958, 208005,Uttar Pradesh,Deep Automobiles
MAXXIS, Durga Das Dixit,Kanpur,," 128/H-1/242 Kidwai Nagar, Kanpur, Uttar Pradesh ",3933, 9839304457, 208014,Uttar Pradesh,Dixit Traders
MAXXIS, Gaurav Gupta,Kanpur,," 133/4 M block , Kidwai nagar Chauraha",4298, 9307618878, 208011,Uttar Pradesh,Gaurav Automotives
MAXXIS, Surinder Singh,Kanpur,," 24/18- Karachi Khana, The Mall , Kanpur, Uttar Pradesh",4353, 9415045444, 208001,Uttar Pradesh,Hind Car Care
MAXXIS, Manpreet Singh,Kanpur,," Shop No 122/99 , Fazal Ganj",4369, 8957844144, 208012,Uttar Pradesh,Kakkar Tyre
MAXXIS, Jakir Khan,Kanpur,," NH 2 Road,Near Police Chowki Rania, Kanpur Dehat, Uttar Pradesh ",4707, 9795931412, 209304,Uttar Pradesh,Khan Traders
MAXXIS, Dileep Kumar,Kanpur,," 5A-1 Lakhanpur Gaon, GT Road Kanpur ",4524, 7800590091, 208024,Uttar Pradesh,Narayan Wheels
MAXXIS, Ronak Sethi,Kanpur,," 119/3, GT Rd, Jareeb Chowki, Darshan Purwa, Kanpur, Uttar Pradesh , 119/3, GT Rd, Jareeb Chowki, Darshan Purwa, Kanpur, Uttar Pradesh",3713, 7897389545, 208014,Uttar Pradesh,New Sethi Tyre Sales
MAXXIS, Samrendra Singh,Kanpur,," Shop No 125/4, Juhi Lal Colony, Deep Cinema Road,Kanpur,Uttar Pradesh ",3927, 9838878485, 208014,Uttar Pradesh,Premier Traders
MAXXIS, shivam kamal,kanpur,, shop no 1 near sani dev mandir cti Govind Nagar Kanpur ,4306, 9305803272, 208022,Uttar Pradesh,shivam tyers
MAXXIS, Shivam kamal,kanpur,, Shop no 1 near sani dev mandir  cti churaha  govind nagar kanpur ,4531, 8400796215, 208022,Uttar Pradesh,Shivam Tyers
MAXXIS, Ram Kishor Kamal,Kanpur,," Shop No 1 Near - CTI Market Govind Nagar, Kanpur, Uttar Pradesh ",3929, 9305803272, 208022,Uttar Pradesh,Shivam Tyres
MAXXIS, Vipin Gupta,Kanpur,," Shop No.1313/5A, Baudh Nagar,In Front Of Trimurti App.,Naubasta Bamba ",4706, 9450124997, 208021,Uttar Pradesh,Shree Janta Cycle Works
MAXXIS, Deepesh Kumar Katiyar,Kanpur,," 35 MIG ,W Block,Keshav Nagar,Kanpur, Uttar Pradesh ",3938, 6392268182, 208014,Uttar Pradesh,Shree Shakti Motor
MAXXIS, Mithlesh  Shukla,Kanpur,," Near Syndicate Bank,Sarsaul,Kanpur Nagar ",5059, 9473501619, 212631,Uttar Pradesh,Shukla Tyre House
MAXXIS, Kabir Bhalla,Kanpur,," 123/132,A-1 Pratap Ganj,Kalpi Road,Kanpur Uttar Pradesh ",3928, 9506464646, 208012,Uttar Pradesh,Singh Tyres
MAXXIS, Sanjay,Kanpur,," Plot no. 215, N.H - 2, Akbarpur , Kanpur dehat",5085, 8081130591, 209101,Uttar Pradesh,Sriyam honda
MAXXIS, Rajeev Kumar Yadav,KANPUR,," 2/35, Ramadevi,Allahabad Highway,Near-Ramadevi Kuwan, Kanpur Uttar Pradesh ",3930, 9935801554, 208007,Uttar Pradesh,Vrindavan Tyre House
MAXXIS, Shubham Jain,Karwi,," Bedipuliya Chauraha Ahmadganj, Chitrakoot Dham , Karwi Uttar Pradesh",4578, 9839061530, 210205,Uttar Pradesh,Shri Vinayak Tyre Agency
MAXXIS, Basu Jain`,Kasganj,, Railway Road  ,2834, 8899501200, 207123,Uttar Pradesh,V.k.enterprises
MAXXIS, Ankur,Khatauli,, Near police station GT road khatuli ,4795, 8218748047, 251201,Uttar Pradesh,Tulsi raam agriculture
MAXXIS, Mr.Alit,Khatauli,, Opp.PNB Bank GT Road Khatouli ,5507, 9997517622, 251201,Uttar Pradesh,U.P. Pumping Set Agency
MAXXIS,  ,Kushinagar,," Gorakhpur-Kushinagar Road, Kasia Bazaar, Nh-28, Kasia ",3464, 8317053613, 274402,Uttar Pradesh,Jyoti Tyre House
MAXXIS, Ajay Pratap Singh,Lalganj,," Pehta Chowraha,Near Hanuman Mandir,Lalganj, Raibareilly ",3997, 9918524487, 229206,Uttar Pradesh,Ajay Tyres
MAXXIS, Rajeev Patwari,Lalitpur,, Azad Chowk ,4903, 9415508337, 208010,Uttar Pradesh,Surbhi Auto Center
MAXXIS, Ahmad ,Lucknow,," Shop No. 2, Purniya Tiraha, Sitapur Road, Near Hazari Lal School ",3377, 9026023979, 226021,Uttar Pradesh,Ahmad Tyres & Tubes
MAXXIS, Amit Agarwal,Lucknow,, Haidergarh ,2971, 9984897102, 225124,Uttar Pradesh,Amit Tyres
MAXXIS, Shailendra  Mehrotra,Lucknow,, Basmandi Chauraha ,2963, 7505735238, 226006,Uttar Pradesh,Ananya Agencies
MAXXIS, Mohd Naseem,Lucknow,," Rahimabad , NR-Hardoi Lucknow Marg",3821, 9935005787, 227116,Uttar Pradesh,Ansari Tyres Service
MAXXIS, Firoz Ahmad,Lucknow,," Choti Bazar ,Bakshi Ka Talab,Lucknow ",4260, 9415520814, 227202,Uttar Pradesh,Arshad Tyres
MAXXIS, Dashmesh Singh,Lucknow,," 19 Tiloi House, R K Tandon Road, Raja Tyre House, Opp. Kaisarbagh Kotwali, Kesar Bagh, Khayali Ganj, Aminabad  ",2970, 9839132804, 226001,Uttar Pradesh,Dashmesh Tyre Sole
MAXXIS, Sandeep Singh,Lucknow,," Shop No-11, Bindal Complex, Near Jai Hind Complex, 5 Quinton Road, Kaiserbagh Officer Colony, Qaiserbagh ",2966, 7007026048, 226001,Uttar Pradesh,New Fauji Traders
MAXXIS, Surendar Singh,Lucknow,," 1, Station Road, Near K.k.c. College, Charbagh, A P Sen Marg, Railway Colony, Lalkuan ",2965, 9839065226, 226001,Uttar Pradesh,Perfect Tyres
MAXXIS, Jonty  Singh,Lucknow,," Near Sant Nirankari Bhawan, Singar Nagar ",2968, 9044674475, 226005,Uttar Pradesh,Punjab Tyre House
MAXXIS, Rishi Mishra,Lucknow,," Shop no A/5,Highway Plaza,Raebareli Road,Lucknow ",3977, 9415762930, 226025,Uttar Pradesh,Sai shiv Traders
MAXXIS, Shamim Khan,Lucknow,," Budhwal Chaurah, Ramnagar ",2973, 9450207116, 244715,Uttar Pradesh,Shamim Bearing And Tyre Tube Repairing Center
MAXXIS, Daman Pal   Singh,Lucknow,," 3/117, Vivek Khand, Near Neel Kanth Sweets, Gomti Nagar Railway Station Road, Vivek Khand 3, Gomti Nagar ",2959, 9415027633, 226010,Uttar Pradesh,Super Tyres
MAXXIS, Daman Pal   Singh,Lucknow,," 69, New Market, Near Nishat Cinema, Bn Road, Kaiserbagh Officer Colony, Qaiserbagh ",2960, 9415027633, 226001,Uttar Pradesh,Super Tyres House
MAXXIS, Suraj Tiwari,Maharajganj,," Nh-28, Nautanwa ",3146, 8354003927, 273164,Uttar Pradesh,Aaryan Tyres
MAXXIS, Abdul Wahid Khan,Maharajganj,," Partawal Chowk, Gorakhpur Road ",3465, 7309455428, 273303,Uttar Pradesh,M.k. Tyre House
MAXXIS, Satish Kumar Gupta,Maharajganj,," Thuthibari, Araji Bairia ",2898, 9118510981, 273305,Uttar Pradesh,Sahil Tyre House
MAXXIS, Dilip Kumar,Maharajganj,," Machhaligaon-Pharenda Road, Rajiv Nagar, Tarakulawa ",2988, 9198904347, 273303,Uttar Pradesh,Trimurti Diesel & Electricals
MAXXIS, Kuldeep Singh,Mainpuri,, Katherine Road ,2887, 8869848484, 205001,Uttar Pradesh,Navneet Automobile
MAXXIS, Kisan Kumar,Mainpuri,," Ulfat Nagar, Mainpuri Road, Ghiror ",3380, 9897328166, 205121,Uttar Pradesh,Sharda Auto Sales
MAXXIS, sonu,MAJHOLA,, MAIN MARKET MAJHOLA ,5184, 7017065010, 262302,Uttar Pradesh,PUNJAB AUTO SPARE PARTS
MAXXIS, Sandeep Kumar jain,Mankapur,," Jama masjid building,station road,Mankapur ,Gonda ",3983, 9839023516, 271302,Uttar Pradesh,Jain cycle store
MAXXIS, Anuj  Tyagi,Mathura,," Shop No. 25, Brijwasi Market, Opp Farm Track Agency , Sonkh Road, Krishna Nagar ",3364, 7017212981, 281004,Uttar Pradesh,Kisan Tyre Agency
MAXXIS, Mr. Ashok,Mathura,," Sangam Machinary Store , Hathras road raya",4900, 9412529382, 281204,Uttar Pradesh,Sangam Machinary Store
MAXXIS, ABHISHEK VERMA,Mau,," BHITI CHOWK, NEAR UNION BANK OF INDIA , MAU NATH BHANJAN",4574, 9919100168, 275101,Uttar Pradesh,VARANASI OIL AGENCY
MAXXIS, FIROJ,MEERUT,, Mawana ROAD ,5486, 9897770334, 250401,Uttar Pradesh,India Tyre
MAXXIS, Shantanu,meerut,, khear nagar ,5546, 9258794370, 250002,Uttar Pradesh,Jain Motors
MAXXIS, Sanjay Kapoor,Meerut,," Delhi Road , Opp. Era Mall 132 Meerut",4629, 7906509684, 250002,Uttar Pradesh,Kapoor Tyre Centre
MAXXIS, Rahul,MEERUT,," 545, PHOOL BAGH COLONY, SURAJ KUND ROAD , OPP. UNIQUE CAR SERVICE CENTER MEERUT",4461, 9410608829, 250001,Uttar Pradesh,Krishna Traders
MAXXIS, Himanshugupta,Meerut,, Rohta road by pass near nh58 ,4771, 9319272629, 250002,Uttar Pradesh,Pari tyre house
MAXXIS, Rohit Kumar,Meerut,," 311 Shiv Hari Mandir colony, , New Basti Sabun Godam,Meerut",4317, 9719273081, 250002,Uttar Pradesh,R.K Tyres
MAXXIS, vidit,meerut,, delhi road ,5699, 8218221208, 250001,Uttar Pradesh,rana tyres
MAXXIS, Mohd Danish Ansari,Meerut,," Meerut Bus Stand, Bhagat Singh Chaowk ,kila Parikshit Garh ",4594, 9359691905, 250406,Uttar Pradesh,Samad Tyres
MAXXIS, Amit,meerut,, Gt road sakoti ,5496, 9540425379, 250223,Uttar Pradesh,shiva tyre
MAXXIS, Dharam Singh,Meerut,, Hapur road kharkhoda ,4980, 9927408365, 245206,Uttar Pradesh,Shri Hari Enterprise
MAXXIS, Lalit Kumar,meerut,, Rohta Road ,5506, 9997492084, 250002,Uttar Pradesh,Shri Vashishtha Tyre
MAXXIS, Aashish,Meerut,, Kuti chauraha Near pvs mall ,4815, 9837208339, 250002,Uttar Pradesh,Singhal Tyre House
MAXXIS, Karan Singh Chouhan,Meerut,," B-12, Vardman Golden Park, Main Divider Road,Opp Sai Mandir , Meerut  Uttar Pradesh",4807, 9760967119, 250001,Uttar Pradesh,Vineet Tyre Centre
MAXXIS, Vipul Bubey,Mirzapur,," Mirzapur Road, Gaipura Chouraha, ",3931, 9621083700, 231303,Uttar Pradesh,Dubey Enterprises
MAXXIS, Sandeep Kumar,Mirzapur,," Teliyaganj,Dankinganj Mirzapur,Uttar Pradesh ",3934, 9889333958, 231001,Uttar Pradesh,Sandeep Trading Co
MAXXIS, _ _,Mirzapur,," 116, Station Rd, Pili Kothi, Baraudha, Near Corporation Bank ",3470, 9919151131, 231001,Uttar Pradesh,Tyre Shopee
MAXXIS, Yogesh Kumar,Modinagar,, Ikla - Inayatpur Road ,4806, 9897123696, 201204,Uttar Pradesh,Raj Tyre
MAXXIS, Sumit Chawla,Moradabad,," Imperial Tiraha, Station Road, Rampur Road ",2997, 9412242910, 244001,Uttar Pradesh,Chawla Tyres Zone
MAXXIS, Mr. Harshit chawla,Moradabad,," M/S Chawla tyres Opp. Madhubani Park , Kanth Road Moradabad",5041, 9412211111, 244001,Uttar Pradesh,M/S Chawla tyres
MAXXIS, vijay kumar pathak,MORADABAD,, EKTA COLONY MAJHOLA LINE PAR MORADABAD ,4443, 9411910414, 244001,Uttar Pradesh,R.k Enterprises
MAXXIS, Prashant,MURADNAGAR,," VILLAGE KHIMAWATI , RAOLI ROAD",5688, 7895463281, 201206,Uttar Pradesh,Shree krishna associates
MAXXIS, Shri Sewa Chand  Jain,Muzaffarnagar,, Court Road ,2829, 9412637836, 251001,Uttar Pradesh,Om Prakash Subhash Chand Jain
MAXXIS, Rajeev Jain,Muzaffarnagar,, 195 adarsh colony link road near BSNL tower ,4756, 9760077887, 251001,Uttar Pradesh,Shree Veer Tyre Shoppe
MAXXIS, Inderpal singh,Najibabad,," NEAR BAL SADAN SCHOOL , STATION ROAD",4941, 8445557899, 246763,Uttar Pradesh,Singh tyres
MAXXIS, Ashok Kumar  Dang,Noida,," Ab-62, Central Auto Market, Block B, Sector 16 ",2206, 9868259555, 201301,Uttar Pradesh,Ashok Motors - Tyre Dealer In Noida
MAXXIS, Mr.Aslam Malik,Noida,," Main Gejha Road,Ravi Pradhan Market, , Near Navieevan College,Noida,Gautam Budh Nagar",4652, 9910381960, 201304,Uttar Pradesh,Malik Oil Traders
MAXXIS, Ranjay Tiwari,Noida,," Q/1/A/5 , Pushta Road ,Kulesra",4462, 7428449802, 901306,Uttar Pradesh,Noida Automobile Zone
MAXXIS, Shubham Taneja,Noida,," Main Dadri Road, Shop No. 1, Salarpur U Turn, Opp. Amrapali Heart Beat, Sector-101, Salarpur Khadar, Salarpur, Noida , Gautam Buddh Nagar",3456, 9560011389, 201301,Uttar Pradesh,Noida Tyre House
MAXXIS, Subhash Gathania,Noida,," C-42,43, C Block, Sector 9, Noida, Uttar Pradesh ",4276, 9899139899, 201301,Uttar Pradesh,Subhash Automobiles
MAXXIS, Sandeep Chauhan,Noida,," Shop No.12,Ground Flour, Sector-66, Main Road Village,Mamura, Noida Uttar Pradesh ",4278, 9871270014, 201301,Uttar Pradesh,Sunny Motor
MAXXIS, Mohit Jain,Noida,," B-54, Sector-5, Near Water Tank, B Block ",2238, 9560003770, 201301,Uttar Pradesh,Tyres Shoppe
MAXXIS, Shubham Gupta,Orai,," Shop No.12, Club Market Ambedkar Chauraha, Orai, Uttar Pradesh , Shop No.12, Club Market Ambedkar Chauraha, Orai, Uttar Pradesh",3784, 7985802031, 285001,Uttar Pradesh,Gupta tyres
MAXXIS, Rais Khan,Orai,," Chhatrashal Market, Auraiya Road ",4646, 9415592412, 285123,Uttar Pradesh,Noor Tyre Center
MAXXIS, Keshri Nandan Banka,Padrauna,," In Front of water Tank ,Subash Chowk, Khushi Nagar, Padrauna, Uttar Pradesh ",4173, 9044444339, 274304,Uttar Pradesh,Banka Auto Works
MAXXIS, Harmeet singh,Pilibhit,, Chatri chauraha pilibhit ,5084, 7983039236, 262001,Uttar Pradesh,Guru Nanak tyre
MAXXIS, Mr.Puneet Singh,Pilibhit,," BYE PASS ROAD , CHATARI  CHAURAHA",3972, 8171813201, 262001,Uttar Pradesh,Kisan Tyre
MAXXIS, Balveer singh,Pilibhit,, Tankpur Road Degree Collage Road pilibhit ,4523, 9760002532, 262001,Uttar Pradesh,National tyres
MAXXIS, Dheeraj Singh,Pratapgarh,," 50 Tala House,Ajeet Nagar ,City- Pratapgarh, Uttar Pradesh , 50 Tala House,Ajeet Nagar ,City- Pratapgarh, Uttar Pradesh",3796, 9415288682, 230001,Uttar Pradesh,Dheeraj Automobiles
MAXXIS, Janmeet Singh,Pratapgarh,," 160 Jogapur, Allahabad-Faizabad Road, Pratapgarh, Uttar Pradesh ",4165, 9517499915, 230001,Uttar Pradesh,SGS Autowheels Pvt Ltd
MAXXIS, Digvijay Gupta,Prayagraj,," Near Sardar Patel Hospital,Soraon ,Allahabad, Prayagraj Uttar Pradesh , Near Sardar Patel Hospital,Soraon ,Allahabad, Prayagraj Uttar Pradesh",3906, 9415687981, 212502,Uttar Pradesh,Divyanshu Traders
MAXXIS, Sardar Ranjeet Singh,PUWAYAN,, PUWAYAN ,5338, 9598967176, 242401,Uttar Pradesh,RANJEET TYRE
MAXXIS, Preet Pal Singh,Raebareli,," Shop No-11 Club Market Civil Line Raebareli,Uttar Pradesh , Shop No-11 Club Market Civil Line Raebareli,Uttar Pradesh",3781, 9415155394, 229001,Uttar Pradesh,Saluja Tyre House
MAXXIS, ABHISHEK,RAMPUR,, NEAR RAMPUR BUS STAND RAMPUR ,5167, 9457045573, 244901,Uttar Pradesh,ABHISHEK TYRE
MAXXIS, Gourav gangwar,Rampur,, Bilaspur Road milak ( Rampur) ,4543, 9690485600, 243701,Uttar Pradesh,Balaji auto parts
MAXXIS, Mr. Zameer Ali Khan,Rampur,," Opp cane society zila Parishad Road, Civil Lines Rampur ",4477, 9411932953, 244901,Uttar Pradesh,Shama Auto Parts
MAXXIS, Raju Agrawal,Renukoot,," Jain Complex ,Renukoot, Dist- Sonbhadra Uttar Pradesh ",3920, 9415678037, 231217,Uttar Pradesh,Shailvi Enterprises
MAXXIS, Ravi Agarwal,Rupaidiha,," Nepalganj Road  Rupaidiha,Uttar Pradesh ",4301, 7007559364, 271881,Uttar Pradesh,J.P.R.K (Jagdish Prasad Ram Kisan)
MAXXIS, Aakash Khurana,Saharanpur,, Opposite V-Mart Ambala Road Saharanpur Uttar Pradesh ,4312, 9808120018, 247001,Uttar Pradesh,Universal Tyre
MAXXIS, Uday Pratap,Sahatwar,, Sahatwar ,4518, 9873331700, 277211,Uttar Pradesh,Krishna Sales Corporation
MAXXIS, Vikas Kaushal,Salon,," Pratapgarh RD,Near Salon Guess Aggency,City-Salon, Dist-Raebareli, Uttar Pradesh , Pratapgarh RD,Near Salon Guess Aggency,City-Salon, Dist-Raebareli, Uttar Pradesh",3736, 9415745058, 229127,Uttar Pradesh,Vikas Auto Parts
MAXXIS, Saransh Kirti,Sambhal,," Near Sanjivani Hospital, Bareilly, Chaudhary Sarai Rd, Sambhal, Uttar Pradesh ",4744, 9997973935, 244302,Uttar Pradesh,Kirti Loha Bhandar
MAXXIS, SAJAL SINHAL,SAMBHAL,, SAMBHAL ,5170, 9058592807, 244302,Uttar Pradesh,VINOD TYRE AND CAR ACCESSORIES
MAXXIS, Anil Kumar Agarwal,Sant Kabir Nagar,," Mukhlishpur Chowk, Near Petrol Pump,Khalilabad ",5361, 8052664195, 272175,Uttar Pradesh,Anil Traders
MAXXIS, Sudhir Singh,Sant Kabir Nagar,," Mohaddipur, Khalilabad ",2974, 9919951111, 272175,Uttar Pradesh,Apna Traders
MAXXIS, ARJUN,sardhana,," near sabji,mndi ",5480, 9897437077, 250342,Uttar Pradesh,Shri Ram Traders
MAXXIS, Mr.Ankur Singh,Shamli,," Hanuman Road, , Opp.OBC Bank,Shamli",4316, 9045242041, 247776,Uttar Pradesh,NAKLI SINGH SATYAPAL SINGH
MAXXIS, Anuj saini,Shamli,," Delhi Saharanpur Road Thana Bhawan , Thanabhawan",4975, 9634715555, 247777,Uttar Pradesh,Surender tyres
MAXXIS, Ashraf Ansari,Siddharthnagar,," Misrooliya Maufi, Baidaula Garh, Domariyaganj ",3390, 7275685950, 272819,Uttar Pradesh,A N Autozone
MAXXIS, Rajan Dubey,Siddharthnagar,," Ragarganj Bazar,Post Karahiya Gosai, Dist Siddharthnagar, Uttar Pradesh ",4289, 9839788279, 272192,Uttar Pradesh,Purvanchal Tractors
MAXXIS, G C  Agarwal,Sikandrabad,, G T Road ,2828, 9759137969, 203205,Uttar Pradesh,Agrawal Iron 
MAXXIS, Mr.NRAPENDRA SINGH,SIRSAGANJ,," Etawah Road,Sirsaganj ",5495, 9927417243, 283151,Uttar Pradesh,SAGAR CYCLE STORE
MAXXIS, Anand Krishan,Siswa Bazar,," Gopal Nagar, Siswa Bazar  Dist Maharajganj Uttar Pradesh ",4036, 9044329008, 273163,Uttar Pradesh,Priti Traders
MAXXIS, Meer Ahmad Khan,Sitapur,," Station Road,Near Mal Godam,Sitapur ",4031, 7398999989, 261001,Uttar Pradesh,Badde Tyres
MAXXIS,  ,Sonbhadra,," Uroura, Pipari Road, Near Mahindra Agency, Robertsganj ",3463, 9616678702, 231216,Uttar Pradesh,Guru Nanak Tyre House
MAXXIS, Manoj Kumar,Sultanpur,," 1091 Gola Ghat, Faizabad Road, Sultanpur  Uttar Pradesh ",3937, 9415136800, 228001,Uttar Pradesh,Agro Automobiles
MAXXIS, Manzoor Ahmad Khan,Sultanpur,," Ali Nagar, Amhat, Sultanpur, Uttar Pradesh ",3923, 9839423682, 228001,Uttar Pradesh,Sultanpur Auto Mobiles
MAXXIS, Avdhesh khimani,Tanda,," Near Arya Kanya Inter college , Tanda",4375, 9452170354, 224190,Uttar Pradesh,Khimani traders
MAXXIS, Chotu,Tundla,," Etah Road, Tundla, Firojabad Uttar Pradesh  , Etah Road, Tundla, Firojabad Uttar Pradesh ",3696, 8077540993, 283204,Uttar Pradesh,Chotu Tyre Agency
MAXXIS, Om Prakash Kushwaha,Unnao,," Unnao-Hardoi Near Gupta Petrol Pump, Shafipur ",4902, 9161818415, 209871,Uttar Pradesh,Kushwaha Tyres Auto Parts
MAXXIS, Ram Lal Jaiswal,Varanasi,," Shop No. - J12/16 C-4, Lahurabir ",5691, 9415992814, 221001,Uttar Pradesh,Sarvottam Auto Sales
MAXXIS, Vijay kumar,Abohar,," Gaushala road , Street no. 16",3804, 9463722699, 152116,Punjab,Mehandiratta Auto Works
MAXXIS, SUSHIL KUMAR,BADNI KALA,," NEAR OLD GREIN MARKIT , NEAR OLD GREIN MARKIT BADNI KALA",5114, 9653020000, 142037,Punjab,MITAL TYRE
MAXXIS, Sahil,Balachaur,," Sun shine market byepass road , Balachaur",4349, 7009809694, 144521,Punjab,Ohri tyres
MAXXIS, Arun jain,Banga,," GRS chowk NSR road Banga , Banga",5030, 9417388906, 144505,Punjab,Vardhman tyres
MAXXIS, CHARJEET SINGH,BARNALA,, NEAR OLD BUS STAND COLLEGE ROAD BARNALA ,5113, 9855700380, 148101,Punjab,SARDAR TYRE HOUSE
MAXXIS, Taljeet singh Brar,Bathinda,, Frontside Tehsil Complex ,4011, 9478800936, 151206,Punjab,Brar Cycles
MAXXIS, Karan Jain,Bathinda,," Near deep Hospital , Fouji wala chowk",5619, 7307055555, 151001,Punjab,Janinder Tyre
MAXXIS, Puran Singh,Bathinda,," Shop No-1 , Gt Road Bhatinda, Near Fouzi Chowk ",2247, 9023506767, 151001,Punjab,Malwa Tyres
MAXXIS, Anil kumar jain,Bathinda,," 12/24 Kanchain , Near bus stand Raman",4384, 9217166121, 151301,Punjab,Prabhu parshav tyre company
MAXXIS, Rakesh kumar,Bathinda,," Khadar bhandar wali gali , Opp pooja backrey",4495, 9781843101, 151004,Punjab,Rakesh tyre company
MAXXIS, Munish Jindal,Bhikhi,," Sunam Road Bhikhi, Dist-Mansa Barnala Chouk, City -Bhikhi,Punjab , Sunam Road Bhikhi, Dist-Mansa Barnala Chouk, City -Bhikhi,Punjab",3762, 9463930000, 151504,Punjab,Jindal Tyres
MAXXIS, Veer Chand,Dharamkot,," Near Makhija Gate,Dharamkot, Moga ,Punjab ",4322, 9465556535, 142042,Punjab,Veeru Cycle Store
MAXXIS, Sandeep Suri,Faridkot,," Baba farid market S. C. O 4 , Near nahi kahniya chowk",3971, 9888856937, 151203,Punjab,Bharat Cycle Store
MAXXIS, Anish Kumar,Fazilka,," GT Road , Arniwala",3969, 9417632056, 152123,Punjab,Anaand Cycle And Auto Store
MAXXIS, Parminder singh,Fazilka,," Near guru nanak chowk malout road , Fazilka",3965, 8837779373, 152123,Punjab,G P TYRE PALACE
MAXXIS, Manoj kumar,Fazilka,," Old abhohri road near Rajan kakkar children hospital , Meat market",3968, 9815208281, 152123,Punjab,MANOJ TYRE
MAXXIS, Vikas Kumar,Goniana Mandi,," Railway Rd. Opp. Panchayati Dharamshala, Goniana Mandi, Dist.Bathinda ",4747, 9041935005, 151201,Punjab,Kumar Cycle Works
MAXXIS, Sandeep Angra,Hoshiarpur,," 404/B, 2, New J Pura, St No 2, Railway Road, New Hari Nagar, Krishna Nagar ",2277, 9814430373, 146001,Punjab,Angra Tyres House
MAXXIS, Shiv chandan,Hoshiarpur,," Shop no 5,6,7,8 Haryana road near Passi mandir Hoshiarpur , Hoshiarpur",4339, 9872087557, 146001,Punjab,Shiv Chandan tyre
MAXXIS, Chandan,Hoshiarpur,," Haryana Road, near passi mandir, hoshiarpur ",4429, 9815147403, 146002,Punjab,Shiv Chandan tyre
MAXXIS, Chandan kanda,Hoshiarpur,," Shop no 6 phagwara road Hoshiarpur , Hoshiarpur",4672, 9478728080, 146001,Punjab,Vijay tyre house
MAXXIS, Samsun Walia,Hoshiarpur,, Gaushala Bazar Opp.Mahavir Setu ,4607, 9060659000, 146001,Punjab,Walia Tyres
MAXXIS, Subhash Kumar,Jaito,," Shop No.14,Hospital Raod ,Near Brar Hospital, Dist. Faridkot,Jaito Punjab , Shop No.14,Hospital Raod ,Near Brar Hospital, Dist. Faridkot,Jaito Punjab",3724, 9463980267, 151202,Punjab,S.K.Tyres
MAXXIS, Chiman Lal,Jalalabad,," Ward no. 1 , Village kamrewala jlalabaad",3811, 9478334894, 152024,Punjab,Aarav Cycle Store
MAXXIS, Ekjot Singh,Jalandhar,," Shop No16, Shastri Market Chowk,Jalandhar, Punjab , Shop No16, Shastri Market Chowk,Jalandhar, Punjab",3789, 7986178978, 144001,Punjab,Classic Tyre Center
MAXXIS,  Parminder  Singh ,Jalandhar,," Shastri Market, Civil Line ",3473, 9815900046, 144001,Punjab,Khalsa Tyres
MAXXIS, Kanwaljeet singh,Jalandhar,," Shop no 19 , Shastri Market Jalandhar",4178, 9876215782, 144001,Punjab,M S Traders
MAXXIS, Munna Kumar  Yadav,Jalandhar,," Shastri Market. Opposite Ram, Sharnam Aashram, Master Tara Singh Nagar ",2216, 9876432225, 144001,Punjab,Yadav Tyres Sales
MAXXIS, MR AISHISH JI,KIRAT PUR SAHIB,," MAIN ROAD ,KIRAT PUR SAHIB ",5003, 8146262581, 140115,Punjab,GAURI ENTERPRISES
MAXXIS, Gaurav Mutneja,Kot Ise Khan,, Dist- Moga ,4619, 8810150009, 142043,Punjab,Bharat Tyres
MAXXIS, Vishal garg,Kotkapura,," Devi wala road , Kotkapura",3772, 9915591607, 151204,Punjab,Amrit sons tyre world
MAXXIS, Brij Mohan,Kurali,," Morinda road,  -Fountain chowk, kurali,Punjab ",4267, 9417306652, 140103,Punjab,Dhiman Auto
