appointment_booking_url,brand,brand_website_store_url,district,email_id,full_address,google_maps_direction_url,manufacturer_unique_id,michelin_certified_centre,phone_number,pincode,state,store_name,website
,MICHELIN,"https://www.michelin.in/auto/dealers/a-b-n-automobiles-pvt-ltd7?search=Delhi,%20India",Delhi,,"B-35 SECTOR-16, NOIDA, DISTT. GAUTAM BUDH NAGAR201301 NOIDA","https://www.google.com/maps?daddr=28.57827,77.313965",723092069,1, 0120-4334462,,,A.B.N. AUTOMOBILES PVT. LTD,
,MICHELIN,"https://www.michelin.in/auto/dealers/jkm-automobiles-accessories?search=Delhi,%20India",Delhi,,"586/6, GOVINDPURI, KALKA JI SOUTH DELHI110019 DELHI","https://www.google.com/maps?daddr=28.53273,77.26766",634200069,1, 9999978740,,,JKM AUTOMOBILES & ACCESSORIES,
,MICHELIN,"https://www.michelin.in/auto/dealers/bs-impex4?search=Delhi,%20India",Delhi,,"GROUND FLOOR, HOUSE NO 116 MEHRAULI GURGAON ROAD, GHITORNI SIDE AYA NAGAR, SOUTH WEST DELHI110030 DELHI","https://www.google.com/maps?daddr=28.4802,77.1247",731373069,0, 9891919081,,,BS IMPEX,
,MICHELIN,"https://www.michelin.in/auto/dealers/grace-enterprizes?search=Delhi,%20India",Delhi,,"B - 69, 70, 71,CENTRAL AUTO MARKET,NOIDA,UTTAR PRADESH,201301 NOIDA","https://www.google.com/maps?daddr=28.589,77.323",131739069,1, 9810261878,,,GRACE ENTERPRIZES,
,MICHELIN,"https://www.michelin.in/auto/dealers/ashok-motors2?search=Delhi,%20India",Delhi,,"AB-62, CENTRAL, AUTO MARKET, SECTOR-16, NOIDA, GAUTAM BUDDHA NAGAR201301 NOIDA","https://www.google.com/maps?daddr=28.57522,77.31529",723087069,1, 9717841595,,,ASHOK MOTORS,
,MICHELIN,"https://www.michelin.in/auto/dealers/keshav-tyre-sales?search=Delhi,%20India",Delhi,,"Shop No. 2, Old Delhi Road, Opp. Ajit Cinema, Gurgaon ,Gurgaon122001 GURGAON","https://www.google.com/maps?daddr=28.466381,77.035736",460834069,1, 9212794001,,,KESHAV TYRE SALES,
https://www.tyres-n-services.in/dealers/gurugram/michelin-tyres-services-safe-wheels-and-batteries-mg-road/appointment?fitter=5d12216b0dae941561e04177&utm_source=michelin&utm_medium=dealerlocator&utm_campaign=bookappointment,MICHELIN,"https://www.michelin.in/auto/dealers/safe-wheels-and-batteries2?search=Delhi,%20India",Delhi,,"SHOP NO.321/2MEHRAULI ROADOPP.POWER HOUSEGURGAON,122001 GURGAON","https://www.google.com/maps?daddr=28.464376,77.03538",132192069,1, 8929100569,,,SAFE WHEELS AND BATTERIES,https://www.tyres-n-services.in/dealers/gurugram/michelin-tyres-services-safe-wheels-and-batteries-mg-road
https://www.tyres-n-services.in/dealers/ghaziabad/michelin-tyres-services-resham-tyres-pvt.-ltd.-indirapuram-road./appointment?fitter=5d121c1a0dae941561e03732&utm_source=michelin&utm_medium=dealerlocator&utm_campaign=bookappointment,MICHELIN,"https://www.michelin.in/auto/dealers/resham-tyres?search=Delhi,%20India",Delhi,,"G.H - 6M, Ahinsa Khand - 11, Indrapuram, Ghaziabad, Uttarpradesh201010 Ghaziabad","https://www.google.com/maps?daddr=28.63829,77.37866",433161069,1, 8588886304,,,Resham Tyres,https://www.tyres-n-services.in/dealers/ghaziabad/michelin-tyres-services-resham-tyres-pvt.-ltd.-indirapuram-road
,MICHELIN,"https://www.michelin.in/auto/dealers/new-century-tyres-and-batteries?search=Delhi,%20India",Delhi,,"GOLF COURSE ROAD, SECTOR-62, NEAR CNG PUMP, GURGAON122002 GURGAON","https://www.google.com/maps?daddr=28.45497,77.03205",755836069,0, 9810717369,,,NEW CENTURY TYRES AND BATTERIES,
,MICHELIN,"https://www.michelin.in/auto/dealers/new-chawla-tyre-service?search=Delhi,%20India",Delhi,,"SHOP NO 18, NEHRU STADIUM MARKET,SOHNA ALWAR ROAD,GURGAON,HARYANA122001 GURGAON","https://www.google.com/maps?daddr=28.455,77.022",131765069,1, 9811640165,,,NEW CHAWLA TYRE SERVICE,
https://www.tyres-n-services.in/dealers/noida/michelin-tyres-services-sunny-motors-sector-66/appointment?fitter=5d121a820dae941561e03409&utm_source=michelin&utm_medium=dealerlocator&utm_campaign=bookappointment,MICHELIN,"https://www.michelin.in/auto/dealers/sunny-motor1?search=Delhi,%20India",Delhi,,"KHASRA NO -227, SHOP NO -12 GROUND FLOOR VILLAGE MAMURA SECTOR -66 MAIN ROAD NOIDA201301 NOIDA","https://www.google.com/maps?daddr=28.611689,77.37839",460706069,1, 9999893650,,,SUNNY MOTOR,https://www.tyres-n-services.in/dealers/noida/michelin-tyres-services-sunny-motors-sector-66
,MICHELIN,"https://www.michelin.in/auto/dealers/wheels-world98?search=Delhi,%20India",Delhi,,"GROUND FLOOR , PLOT NO -1, DHANI MARKET, SEC-52, ARDEE CITY ROAD GURGAON122001 GURGAON","https://www.google.com/maps?daddr=28.440601,77.07879",460990069,1,,,,WHEELS WORLD,
,MICHELIN,"https://www.michelin.in/auto/dealers/zig-wheels1?search=Delhi,%20India",Delhi,,"Sector-54, Golf course road,besides Ocus Technopolis building,Opp HDFC Bank,GURGAON,122002 GURGAON","https://www.google.com/maps?daddr=28.43735,77.10152",132172069,1, 8800497465,,,ZIG WHEELS,
,MICHELIN,"https://www.michelin.in/auto/dealers/resham-tyres2?search=Delhi,%20India",Delhi,,"BASAI MARKET, SECTOR 70, NOIDA EXTENSION ROAD, NEAR CLEO COUNTY, NOIDA201301 NOIDA","https://www.google.com/maps?daddr=28.597439,77.38268",431355069,1, 9540332211,,,RESHAM TYRES,
,MICHELIN,"https://www.michelin.in/auto/dealers/miracle-tyres3?search=Delhi,%20India",Delhi,,"SHOP NO.133, ISLAMPUR SOHNA ROAD,122001 GURGAON","https://www.google.com/maps?daddr=28.43409,77.035645",741068069,1, 9891346000,,,MIRACLE TYRES,
https://www.tyres-n-services.in/dealers/gurugram/michelin-tyres-services-k-k-tyre-experts-pvt-ltd-sector-48/appointment?fitter=5d121c330dae941561e03765&utm_source=michelin&utm_medium=dealerlocator&utm_campaign=bookappointment,MICHELIN,"https://www.michelin.in/auto/dealers/k-k-tyre-experts-private-limited1?search=Delhi,%20India",Delhi,,"SHOP NO 4, VPO FATEHPUR, NEAR MALIBU TOWN, SECTOR 49-50 DIVIDING ROAD,122001 GURGAON","https://www.google.com/maps?daddr=28.42393,77.05419",723104069,1, 9999812420,,,K & K TYRE EXPERTS PRIVATE LIMITED,https://www.tyres-n-services.in/dealers/gurugram/michelin-tyres-services-k-k-tyre-experts-pvt-ltd-sector-48
https://www.tyres-n-services.in/dealers/gurugram/michelin-tyres-services-raj-tyres-sector-48/appointment?fitter=5d121aa40dae941561e0344d&utm_source=michelin&utm_medium=dealerlocator&utm_campaign=bookappointment,MICHELIN,"https://www.michelin.in/auto/dealers/raj-tyres3?search=Delhi,%20India",Delhi,,"Meer Singh Fuel Points, Sohna Road, Indian Oil Petrol Pump122001 GURGAON","https://www.google.com/maps?daddr=28.425116,77.0376",133929069,1, 9999875042,,,Raj Tyres,https://www.tyres-n-services.in/dealers/gurugram/michelin-tyres-services-raj-tyres-sector-48
https://www.tyres-n-services.in/dealers/noida/michelin-tyres-services-taskforce-auto-private-limited-sector-104/appointment?fitter=5e0ee89cead33d74506a7b9c&utm_source=michelin&utm_medium=dealerlocator&utm_campaign=bookappointment,MICHELIN,"https://www.michelin.in/auto/dealers/taskforce-auto-private-limited7?search=Delhi,%20India",Delhi,,"Plot No 5, Opposite Pathways School, Sector 104 Market.201306 Noida","https://www.google.com/maps?daddr=28.541365,77.369286",726850069,1, 9999870211,,,Taskforce Auto Private Limited,https://www.tyres-n-services.in/dealers/noida/michelin-tyres-services-taskforce-auto-private-limited-sector-104
,MICHELIN,"https://www.michelin.in/auto/dealers/mangal-tyres5?search=Delhi,%20India",Delhi,,"SHOP NO -15, GROUND FLOOR, KONARK BUILDING, GDA MARKET, RDC RAJ NAGAR GHAZIABAD201001 GHAZIABAD","https://www.google.com/maps?daddr=28.70285,77.42875",723059069,1, 9999776011,,,MANGAL TYRES,
,MICHELIN,"https://www.michelin.in/auto/dealers/balarama-tyre-zone2?search=Delhi,%20India",Delhi,,"SHOP NO -3-4, OMAXE SHOPPING COMPLEX, FOREST SPA, SURAJ  KUND RAOD, FARIDABAD121009 FARIDABAD","https://www.google.com/maps?daddr=28.46063,77.28632",723102069,1, 9873679666,,,BALARAMA TYRE ZONE,
,MICHELIN,"https://www.michelin.in/auto/dealers/victorious-managers-group-private-limited?search=Delhi,%20India",Delhi,,"18/1, CAREAGER XPRESS, NEAR MERCEDES BENZ,SECTOR- 35, BEGUMPUR KHATOLA, GURGAON122003 GURGAON","https://www.google.com/maps?daddr=28.42431,77.00088",607059069,1, 18008434300,,,VICTORIOUS MANAGERS' GROUP (PRIVATE) LIMITED,
,MICHELIN,"https://www.michelin.in/auto/dealers/manwans-tyres-and-battery-store2?search=Delhi,%20India",Delhi,,"NEAR HERITAGE SCHOOL, SHOP NO.2, SECTOR -62122001 GURGAON","https://www.google.com/maps?daddr=28.409943,77.09197",741081069,1, 9811803571,,,MANWANS TYRES AND BATTERY STORE,
,MICHELIN,"https://www.michelin.in/auto/dealers/bhushan-tyre-zone?search=Delhi,%20India",Delhi,,"DHANI MARKET, OPP-PROFESSIONAL HYUNDAI122002 Gurgaon","https://www.google.com/maps?daddr=28.41142,77.04153",431327069,1, 9999555595,,,BHUSHAN TYRE ZONE,
https://www.tyres-n-services.in/dealers/ghaziabad/michelin-tyres-services-tyre-world-shopee-nehru-nagar/appointment?fitter=5d1221b00dae941561e041ff&utm_source=michelin&utm_medium=dealerlocator&utm_campaign=bookappointment,MICHELIN,"https://www.michelin.in/auto/dealers/m-s-tyre-world-shopee4?search=Delhi,%20India",Delhi,,"11-A-42, NEHRU NAGAR GHAZIABAD UTTARPRADESH 0 0201001 GHAZIABAD","https://www.google.com/maps?daddr=28.65364,77.43703",460693069,1, 8929100577,,,M/S TYRE WORLD SHOPEE,https://www.tyres-n-services.in/dealers/ghaziabad/michelin-tyres-services-tyre-world-shopee-nehru-nagar
,MICHELIN,"https://www.michelin.in/auto/dealers/tyre-gallery24?search=Delhi,%20India",Delhi,,"H.No 20, VILLAGE DHUNDAERA, NEAR ABES CROSSING REPUBLIC GHAZIABAD201016 GHAZIABAD","https://www.google.com/maps?daddr=28.68264,77.44739",701268069,1, 9311666461,,,TYRE GALLERY,
,MICHELIN,"https://www.michelin.in/auto/dealers/tyre-shoppe-india-pvt-ltd?search=Delhi,%20India",Delhi,,"B-54, SECTOR-5, NOIDA, UTTAR PRADESH201301 Noida","https://www.google.com/maps?daddr=28.535517,77.39103",140392069,1, 9910003770,,,Tyre Shoppe India Pvt. Ltd.,
https://www.tyres-n-services.in/dealers/sonipat/michelin-tyres-services-puppy-tyre-works-barwasni/appointment?fitter=5d42b059daa8782d39386b77&utm_source=michelin&utm_medium=dealerlocator&utm_campaign=bookappointment,MICHELIN,"https://www.michelin.in/auto/dealers/pappi-tyre-works?search=Delhi,%20India",Delhi,,"GEETA BHAVAN ROAD,NEAR MAIN POST OFFICE,SONIPATHARYANA131001 SONIPAT","https://www.google.com/maps?daddr=28.991,76.987",132168069,1, 8929100585,,,PUPPY TYRE WORKS,https://www.tyres-n-services.in/dealers/sonipat/michelin-tyres-services-puppy-tyre-works-barwasni
,MICHELIN,"https://www.michelin.in/auto/dealers/t-c-s-automobiles?search=Delhi,%20India",Delhi,,"KILLA NO. 2-6, KHEWAT NO. 291/309,  PLOT NO. 30, VILLAGE MAIDAWAS, TEHSIL BADSHAHPUR122018 GURGAON","https://www.google.com/maps?daddr=28.39747,77.07494",616042069,1, 9354116203,,,T.C.S AUTOMOBILES,
,MICHELIN,"https://www.michelin.in/auto/dealers/ncr-wheels?search=Delhi,%20India",Delhi,,"Sector 4, Iteda Village, 130 mtr main road, (opposite indian oil petrol pump), Near Gaur Saundaryam, Noida Extension, Greater Noida, UP201310 GREATER NOIDA","https://www.google.com/maps?daddr=28.604656,77.4349",719113069,1, 9560910009,,,NCR WHEELS,
,MICHELIN,"https://www.michelin.in/auto/dealers/gulati-agencies-pvt-ltd58?search=Delhi,%20India",Delhi,,"A-5N, SECTOR-80, PHASE -II, NOIDA GAUTAM BUDHA NAGAR201301 NOIDA","https://www.google.com/maps?daddr=28.555885,77.41086",723076069,1, 9560092100,,,GULATI AGENCIES PVT LTD,
https://www.tyres-n-services.in/dealers/gurugram/michelin-tyres-services-jain-tyres-sector-67/appointment?fitter=5eeb8e00203abb21ea29b1cf&utm_source=michelin&utm_medium=dealerlocator&utm_campaign=bookappointment,MICHELIN,"https://www.michelin.in/auto/dealers/jain-tyres0?search=Delhi,%20India",Delhi,,"SHOP NO -1 TO 7, SECTOR -67, GURUGRAM122001 GURGAON","https://www.google.com/maps?daddr=28.386047,77.06076",431338069,1, 7428896614,,,JAIN TYRES,https://www.tyres-n-services.in/dealers/gurugram/michelin-tyres-services-jain-tyres-sector-67
,MICHELIN,"https://www.michelin.in/auto/dealers/s-s-tyres8?search=Delhi,%20India",Delhi,,"SHOP AT TILAWA MARKET, HAYATPUR ROAD,OPPOSITE BESTECH ANANDA SECTOR-82, GURGAON122505 GURGAON","https://www.google.com/maps?daddr=28.39181,76.95355",723207069,1, 9953084790,,,S S TYRES,
,MICHELIN,"https://www.michelin.in/auto/dealers/vaasu-tyres?search=Delhi,%20India",Delhi,,"SHOP NO -1, NEAR FLYOVER, RAMPURA122001 GURGAON","https://www.google.com/maps?daddr=28.37991,76.96399",460999069,1, 9911308748,,,VAASU TYRES,
https://www.tyres-n-services.in/dealers/faridabad/michelin-tyres-car-service-tyre-plaza-new-industrial-town/appointment?fitter=5d121bc30dae941561e03688&utm_source=michelin&utm_medium=dealerlocator&utm_campaign=bookappointment,MICHELIN,"https://www.michelin.in/auto/dealers/tyre-plaza-a-division-of-vee-gee-square-products-private-limited9?search=Delhi,%20India",Delhi,,"5R/5, NIT, FARIDABAD121001 FARIDABAD","https://www.google.com/maps?daddr=28.392841,77.30246",329846069,1, 9999824950,,,Tyre Plaza,https://www.tyres-n-services.in/dealers/faridabad/michelin-tyres-car-service-tyre-plaza-new-industrial-town
,MICHELIN,"https://www.michelin.in/auto/dealers/haryana-wheel-tyres-pvt-ltd?search=Delhi,%20India",Delhi,,"5R/8B,KARAM MANSIONOPP. STATE BANK OF INDIA, NEELAM CHOWK,FARIDABAD,121001 FARIDABAD","https://www.google.com/maps?daddr=28.392439,77.30535",131764069,1, 9811065525,,,HARYANA WHEEL TYRES PVT LTD,
,MICHELIN,"https://www.michelin.in/auto/dealers/shakti-tyre-resole?search=Delhi,%20India",Delhi,,"216, TIKONA PARK,NIT FARIDABAD121001 FARIDABAD","https://www.google.com/maps?daddr=28.38374,77.29638",622121069,1, 9810219118,,,SHAKTI TYRE RESOLE,
https://www.tyres-n-services.in/dealers/faridabad/michelin-tyres-services-haryana-tyres-srs-chowk/appointment?fitter=605c5b86d005916f4e385179&utm_source=michelin&utm_medium=dealerlocator&utm_campaign=bookappointment,MICHELIN,"https://www.michelin.in/auto/dealers/m-s-haryana-tyres?search=Delhi,%20India",Delhi,,"PLOT NO. 5, MASTER ROAD, NEAR SRS CHOWK, FARIDABAD121002 FARIDABAD","https://www.google.com/maps?daddr=28.41054,77.348305",755837069,1, 9811136406,,,M/S HARYANA TYRES,https://www.tyres-n-services.in/dealers/faridabad/michelin-tyres-services-haryana-tyres-srs-chowk
https://www.tyres-n-services.in/dealers/faridabad/michelin-tyres-services-star-solutions-sector-9/appointment?fitter=5eec42b7203abb21ea2a0993&utm_source=michelin&utm_medium=dealerlocator&utm_campaign=bookappointment,MICHELIN,"https://www.michelin.in/auto/dealers/star-solutions?search=Delhi,%20India",Delhi,,"BY PASS ROAD, OPP CNG PUMP SECTOR -9,121002 FARIDABAD","https://www.google.com/maps?daddr=28.381477,77.337074",417894069,1, 7428896557,,,STAR SOLUTIONS,https://www.tyres-n-services.in/dealers/faridabad/michelin-tyres-services-star-solutions-sector-9
,MICHELIN,"https://www.michelin.in/auto/dealers/yadav-motor77?search=Delhi,%20India",Delhi,,"DADRI ROAD, NEAR BHAGAT SINGH CHOWK, JHAJJAR124103 JHAJJAR","https://www.google.com/maps?daddr=28.610462,76.64499",731458069,1, 9812196640,,,YADAV MOTOR,
,MICHELIN,"https://www.michelin.in/auto/dealers/shubh-tyres?search=Delhi,%20India",Delhi,,"NEAR PETROL PUMP, RAILWAY ROAD, DADRI203207 DADRI","https://www.google.com/maps?daddr=28.5463,77.5445",607060069,1, 9310916133,,,SHUBH TYRES,
,MICHELIN,"https://www.michelin.in/auto/dealers/vikrant-tyre-house?search=Delhi,%20India",Delhi,,DELHI - SAHARANPUR ROAD CHHAPRAULI CHUNGI250611 BARAUT,"https://www.google.com/maps?daddr=29.108,77.265",638919069,1, 9927040309,,,VIKRANT TYRE HOUSE,
,MICHELIN,"https://www.michelin.in/auto/dealers/durga-auto-zone?search=Delhi,%20India",Delhi,,"OPP. MODI BAG VISHAL DHARMKANTA VILLAGE SIKRI KHURD, MODINAGAR201204 MODINAGAR","https://www.google.com/maps?daddr=28.831514,77.57791",731830069,1, 9810709011,,,DURGA AUTO ZONE,
,MICHELIN,"https://www.michelin.in/auto/dealers/ruhal-traders?search=Delhi,%20India",Delhi,,"Near Fci Godown, Near Maruti Showroom, Railway Road , Ganaur, Sonepat Haryana131101 Ganaur","https://www.google.com/maps?daddr=29.142204,77.038994",140955069,1, 9729074879,,,Ruhal Traders,
,MICHELIN,"https://www.michelin.in/auto/dealers/shri-laxmi-tyre-private-limited3?search=Delhi,%20India",Delhi,,"SITE-4, E-16, NEAR GRAND VENICE MALL, KASNA ROAD,GREATER NOIDA, GAUTAM BUDDHA NAGAR201306 Greater Noida","https://www.google.com/maps?daddr=28.452877,77.52599",723037069,1, 8800805547,,,Shri Laxmi Tyre Private Limited,
https://www.tyres-n-services.in/dealers/faridabad/michelin-tyres-services-s-s-motors-mathura-road/appointment?fitter=5d121bbb0dae941561e03677&utm_source=michelin&utm_medium=dealerlocator&utm_campaign=bookappointment,MICHELIN,"https://www.michelin.in/auto/dealers/s-s-motors8?search=Delhi,%20India",Delhi,,"16/5, Mathura Road, Faridabad, Haryana121002 Faridabad","https://www.google.com/maps?daddr=28.25038,77.18368",140593069,1, 8588871318,,,S & S Motors,https://www.tyres-n-services.in/dealers/faridabad/michelin-tyres-services-s-s-motors-mathura-road
https://www.tyres-n-services.in/dealers/rohtak/michelin-tyres-services-ride-in-style-sonepat-road/appointment?fitter=5efec46bb789126a0b7bf745&utm_source=michelin&utm_medium=dealerlocator&utm_campaign=bookappointment,MICHELIN,"https://www.michelin.in/auto/dealers/ride-in-style8?search=Delhi,%20India",Delhi,,"52, NEAR BHARAT NURSING HOME,OPP. VISHAL MEGA MART,SONEPAT ROAD,ROHTAK124001 ROHTAK","https://www.google.com/maps?daddr=28.895813,76.60226",132170069,1, 7428207722,,,RIDE IN STYLE,https://www.tyres-n-services.in/dealers/rohtak/michelin-tyres-services-ride-in-style-sonepat-road
,MICHELIN,"https://www.michelin.in/auto/dealers/vishnu-tyres-service?search=Delhi,%20India",Delhi,,"Opposite Bus Stand, Near Prem Hospital, Sohna, Gurugram122103 Gurgaon","https://www.google.com/maps?daddr=28.173883,77.07947",164335069,1, 9671563407,,,Vishnu Tyres Service,
,MICHELIN,"https://www.michelin.in/auto/dealers/k-r-four-wheel-motors1?search=Delhi,%20India",Delhi,,"KRISHNA CHOWK” UIT Road, Near SBI Bank Neelam Chowk Branch Bhiwadi301019 BHIWADI","https://www.google.com/maps?daddr=28.208733,76.84588",460688069,1, 9887300800,,,KR FOUR WHEEL MOTORS,
,MICHELIN,"https://www.michelin.in/auto/dealers/laxmi-car-singar-and-workshop?search=Delhi,%20India",Delhi,,"DELHI ROAD,DHARUHERA123401 DHARUHERA","https://www.google.com/maps?daddr=28.2066,76.7909",539344069,1, 9255103852,,,LAXMI CAR SINGAR AND WORKSHOP,
,MICHELIN,"https://www.michelin.in/auto/dealers/satnam-industries8?search=Delhi,%20India",Delhi,,Old Sohna Road121102 Palwal,"https://www.google.com/maps?daddr=28.140364,77.32432",140938069,1, 9416267545,,,Satnam Industries,
,MICHELIN,"https://www.michelin.in/auto/dealers/tyre-centre6?search=Delhi,%20India",Delhi,,"SHOP NO -6, KHAIR NAGAR, NEAR BACCHA PARK, MEERUT250002 MEERUT","https://www.google.com/maps?daddr=28.983753,77.70434",431322069,1, 9837112260,,,TYRE CENTRE,
,MICHELIN,"https://www.michelin.in/auto/dealers/maheshwari-enterprises?search=Delhi,%20India",Delhi,,OPP NAI MANDI GARH ROAD245101 HAPUR,"https://www.google.com/maps?daddr=28.726553,77.78274",399928069,1, 9837608601,,,MAHESHWARI ENTERPRISES,
,MICHELIN,"https://www.michelin.in/auto/dealers/sidhdata-tyre2?search=Delhi,%20India",Delhi,,"NEAR BANK OF BARODA, BYE PASS ROAD,121102 PALWAL","https://www.google.com/maps?daddr=28.13727,77.33153",754789069,0, 9468000750,,,SIDHDATA TYRE,
https://www.tyres-n-services.in/dealers/meerut/michelin-tyres-services-kundan-traders-garh-road/appointment?fitter=5d121f600dae941561e03d7a&utm_source=michelin&utm_medium=dealerlocator&utm_campaign=bookappointment,MICHELIN,"https://www.michelin.in/auto/dealers/kundan-traders4?search=Delhi,%20India",Delhi,,"9/10, DURGA NAGAR,OPP GANDHI ASHRAM,GARH ROAD,MEERUT,250002 MEERUT","https://www.google.com/maps?daddr=28.963,77.743",132164069,1, 8929100508,,,KUNDAN TRADERS,https://www.tyres-n-services.in/dealers/meerut/michelin-tyres-services-kundan-traders-garh-road
,MICHELIN,"https://www.michelin.in/auto/dealers/vineet-tyre-centre?search=Delhi,%20India",Delhi,,"Plot No.12, Vardhman Golden Park, Divider Road, Ganga Nagar, Kaseru Buxer,250001 Meerut","https://www.google.com/maps?daddr=29.00759,77.7466",434166069,1, 9760967119,,,Vineet Tyre Centre,
,MICHELIN,"https://www.michelin.in/auto/dealers/bharat-motor-company?search=Delhi,%20India",Delhi,,OPP. RAJ CINEMACIRCULAR ROADREWARIHARYANA123401 REWARI,"https://www.google.com/maps?daddr=28.262,76.572",131772069,1, 01274-255161,,,BHARAT MOTOR COMPANY,
,MICHELIN,"https://www.michelin.in/auto/dealers/shree-wheels?search=Delhi,%20India",Delhi,,"Shri Balaji Market, Delhi Road Rewari123401 Rewari","https://www.google.com/maps?daddr=28.203276,76.61058",164336069,1, 9416602746,,,Shree Wheels,
,MICHELIN,"https://www.michelin.in/auto/dealers/tyre-ghar6?search=Delhi,%20India",Delhi,,"DELHI ROAD, ROHTAK124001 ROHTAK","https://www.google.com/maps?daddr=28.53,76.36",754790069,0, 9466308104,,,TYRE GHAR,
,MICHELIN,"https://www.michelin.in/auto/dealers/saini-tyres7?search=Delhi,%20India",Delhi,,"SECTOR-25, PHASE -11, NEAR BHARAT PETROLIUM PANIPAT132103 PANIPAT","https://www.google.com/maps?daddr=29.37356,76.977264",539014069,1, 9996220212,,,SAINI TYRES,
,MICHELIN,"https://www.michelin.in/auto/dealers/pankaj-tyres?search=Delhi,%20India",Delhi,,"Shop No -1, Near Tehsil, G.T Road Panipat132103 Panipat","https://www.google.com/maps?daddr=29.407467,76.96932",427334069,1, 9896400259,,,Pankaj Tyres,
,MICHELIN,"https://www.michelin.in/auto/dealers/garun-enterprises?search=Delhi,%20India",Delhi,,"25, TULSI MARKET BULANDSHAHAR BSR203001 BULANDSHER","https://www.google.com/maps?daddr=28.407095,77.8511",416314069,1, 9837003308,,,GARUN ENTERPRISES,
https://www.tyres-n-services.in/dealers/charkhi-dadri/michelin-tyres-services-hanuman-tyres-loharu-road/appointment?fitter=5efec2a0b789126a0b7b2929&utm_source=michelin&utm_medium=dealerlocator&utm_campaign=bookappointment,MICHELIN,"https://www.michelin.in/auto/dealers/hanuman-tyres1?search=Delhi,%20India",Delhi,,"Sabji Mandi, Rohtak Gate, Bhiwani127021 BHIWANI","https://www.google.com/maps?daddr=28.80136,76.12976",424984069,1, 7428204466,,,Hanuman Tyres,https://www.tyres-n-services.in/dealers/charkhi-dadri/michelin-tyres-services-hanuman-tyres-loharu-road
https://www.tyres-n-services.in/dealers/surat/michelin-tyres-services-vimal-tyre-centre-nh-8/appointment?fitter=5d1220e50dae941561e0406f&utm_source=michelin&utm_medium=dealerlocator&utm_campaign=bookappointment,MICHELIN,"https://www.michelin.in/auto/dealers/vimal-tyre-centre?search=Surat,%20Gujarat,%20India",Surat,,"41-42, MATRU KRIPA SOCIETY,NH-8, KAMREJ CHAR RASTA,DISTT. SURAT,GUJARAT394185 SURAT","https://www.google.com/maps?daddr=21.17,72.831",132100069,1, 8929100553,,,VIMAL TYRE CENTRE,https://www.tyres-n-services.in/dealers/surat/michelin-tyres-services-vimal-tyre-centre-nh-8
,MICHELIN,"https://www.michelin.in/auto/dealers/auto-tyres71?search=Surat,%20Gujarat,%20India",Surat,,"4, J.B. Super Market,Near Sub Jail Ring Road,Surat,GUJARAT395002 SURAT","https://www.google.com/maps?daddr=21.183,72.83",131474069,1, 9825404363,,,AUTO TYRES,
,MICHELIN,"https://www.michelin.in/auto/dealers/mahek-auto-services?search=Surat,%20Gujarat,%20India",Surat,,"PLOT NO 76 TO 79,SHREE LAXMI IND ESTATE ,OPP B.R.C. MANDIR,UDHNA SURAT394220 SURAT","https://www.google.com/maps?daddr=21.15456,72.84354",617800069,1, 9925283555,,,MAHEK AUTO SERVICES,
https://www.tyres-n-services.in/dealers/surat/michelin-tyres-car-service-automotive-techno-pvt-ltd-near-green-park-avenue/appointment?fitter=5f1537c80d7282335e59440e&utm_source=michelin&utm_medium=dealerlocator&utm_campaign=bookappointment,MICHELIN,"https://www.michelin.in/auto/dealers/automotive-techno-pvt-ltd?search=Surat,%20Gujarat,%20India",Surat,,"UNION SQUARE LANE,GHOD DOD ROAD,SURAT395001 SURAT","https://www.google.com/maps?daddr=21.168768,72.80722",329793069,1, 9999746762,,,AUTOMOTIVE TECHNO PVT. LTD.,https://www.tyres-n-services.in/dealers/surat/michelin-tyres-car-service-automotive-techno-pvt-ltd-near-green-park-avenue
,MICHELIN,"https://www.michelin.in/auto/dealers/techno-tyres?search=Surat,%20Gujarat,%20India",Surat,,"L/9,AMIZARA APARTMENT,NEAR TENNIS CLUB,ATHWALINE SURAT395001 SURAT","https://www.google.com/maps?daddr=21.18256,72.80499",622124069,1, 9825075757,,,TECHNO TYRES,
https://www.tyres-n-services.in/dealers/surat/michelin-tyres-services-shreenathji-tyres-adajan/appointment?fitter=5d121f810dae941561e03dbe&utm_source=michelin&utm_medium=dealerlocator&utm_campaign=bookappointment,MICHELIN,"https://www.michelin.in/auto/dealers/shreenathji-tyres?search=Surat,%20Gujarat,%20India",Surat,,"1-3, ANKUR SHOPPING CENTRE NO.3,SARDAR BRIDGE, ADAJAN ROAD,SURAT,GUJARAT395009 SURAT","https://www.google.com/maps?daddr=21.195,72.802",132102069,1, 8929100512,,,SHREENATHJI TYRES,https://www.tyres-n-services.in/dealers/surat/michelin-tyres-services-shreenathji-tyres-adajan
,MICHELIN,"https://www.michelin.in/auto/dealers/shreenathjee-tyres5?search=Surat,%20Gujarat,%20India",Surat,,"1-3, ANKUR SHOPPING CENTRE NO.3, SARDAR BRIDGE, ADAJAN ROAD, SURAT, GUJARAT395009 SURAT","https://www.google.com/maps?daddr=21.194448,72.80139",460703069,1, 9825127777,,,SHREENATHJEE TYRES,
